EmployeeID,Age,Gender,Department,JobRole,YearsAtCompany,MonthlyIncome,DistanceFromHome,NumCompaniesWorked,OverTime,TrainingTimesLastYear,WorkLifeBalance,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,JobInvolvement,PerformanceRating,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel,Attrition
EMP02799,42,Male,Research & Development,Sales Executive,16,16215,8,5,Yes,2,2,2,4,3,3,3,1,11,Non-Travel,0
EMP02800,54,Female,Sales,Healthcare Representative,23,4163,7,5,No,2,2,4,1,4,1,3,14,5,Travel_Rarely,0
EMP02801,18,Female,Sales,Healthcare Representative,15,4750,28,6,No,0,1,1,2,4,3,4,9,1,Travel_Frequently,0
EMP02802,28,Female,Research & Development,Laboratory Technician,27,2334,2,6,Yes,4,2,2,2,3,2,4,14,6,Travel_Frequently,0
EMP02803,38,Female,Research & Development,Human Resources,36,6479,5,5,Yes,5,4,3,4,3,2,4,14,14,Travel_Rarely,0
EMP02804,38,Male,Sales,Human Resources,32,11915,14,3,Yes,3,4,4,4,3,4,3,6,2,Travel_Frequently,1
EMP02805,28,Male,Human Resources,Research Scientist,15,8356,21,8,No,2,2,3,2,1,3,4,6,10,Travel_Rarely,0
EMP02806,39,Female,Research & Development,Human Resources,33,8571,20,6,Yes,4,2,3,2,3,3,3,1,6,Travel_Rarely,0
EMP02807,39,Male,Sales,Manager,4,17062,7,4,No,3,1,4,2,3,4,3,11,15,Travel_Rarely,0
EMP02808,24,Male,Human Resources,Sales Executive,4,2274,26,3,Yes,1,2,1,2,2,3,4,3,5,Non-Travel,0
EMP02809,44,Male,Sales,Manufacturing Director,9,19202,12,4,Yes,2,2,2,4,2,2,4,4,3,Travel_Rarely,0
EMP02810,30,Female,Sales,Manager,2,9738,11,1,No,3,4,4,1,1,1,4,3,6,Non-Travel,0
EMP02811,37,Male,Sales,Laboratory Technician,25,7231,11,5,No,3,1,2,2,4,2,3,1,10,Travel_Rarely,0
EMP02812,47,Male,Sales,Manufacturing Director,35,4283,12,4,No,2,2,4,4,4,2,4,0,5,Non-Travel,0
EMP02813,36,Male,Human Resources,Manufacturing Director,0,18500,14,8,Yes,4,3,1,4,4,4,4,6,16,Non-Travel,0
EMP02814,59,Male,Human Resources,Healthcare Representative,35,16077,9,6,Yes,1,2,1,1,1,2,4,2,11,Travel_Rarely,0
EMP02815,38,Female,Sales,Research Director,13,11919,7,3,Yes,3,1,2,4,4,4,4,11,17,Travel_Frequently,0
EMP02816,22,Male,Research & Development,Laboratory Technician,4,2945,23,6,No,6,1,3,3,4,2,4,11,9,Travel_Frequently,0
EMP02817,19,Female,Research & Development,Research Director,31,3175,22,0,Yes,5,1,2,4,3,4,3,10,17,Travel_Rarely,0
EMP02818,56,Male,Research & Development,Human Resources,19,7678,9,2,Yes,0,3,3,3,2,1,3,11,17,Travel_Rarely,0
EMP02819,26,Male,Human Resources,Human Resources,6,19073,2,4,Yes,5,1,3,1,3,1,4,0,11,Non-Travel,0
EMP02820,18,Male,Human Resources,Manufacturing Director,17,16702,21,4,Yes,4,4,2,4,3,1,3,5,13,Travel_Rarely,0
EMP02821,38,Female,Human Resources,Manufacturing Director,36,6842,10,5,Yes,4,4,1,3,2,3,3,2,14,Travel_Rarely,0
EMP02822,35,Male,Research & Development,Manufacturing Director,36,14112,17,5,Yes,3,4,2,1,1,1,3,4,9,Travel_Rarely,0
EMP02823,34,Male,Human Resources,Sales Executive,38,16997,1,2,Yes,4,4,1,4,2,3,3,10,2,Non-Travel,0
EMP02824,59,Male,Sales,Research Scientist,28,2798,5,5,Yes,1,4,4,1,4,1,4,7,14,Travel_Rarely,0
EMP02825,53,Female,Sales,Manager,12,16308,3,7,Yes,0,1,3,2,2,2,3,0,6,Non-Travel,0
EMP02826,42,Female,Research & Development,Research Director,16,3200,7,3,Yes,0,3,1,4,2,3,4,5,4,Travel_Rarely,0
EMP02827,30,Male,Research & Development,Healthcare Representative,13,1577,19,9,Yes,1,3,1,2,1,3,4,10,6,Travel_Frequently,0
EMP02828,49,Male,Sales,Sales Representative,19,14720,29,3,No,0,3,3,2,2,2,3,4,10,Travel_Frequently,0
EMP02829,37,Female,Human Resources,Laboratory Technician,38,15642,25,9,Yes,5,3,4,3,4,4,4,7,7,Travel_Rarely,0
EMP02830,60,Female,Sales,Sales Representative,18,1213,14,4,Yes,1,2,1,3,3,1,3,9,8,Travel_Rarely,0
EMP02831,18,Female,Research & Development,Sales Executive,6,14103,7,2,No,5,1,2,3,1,3,3,0,11,Non-Travel,0
EMP02832,56,Female,Sales,Sales Representative,19,6476,15,2,Yes,1,4,3,3,3,2,4,15,13,Travel_Frequently,0
EMP02833,48,Female,Research & Development,Healthcare Representative,24,16707,21,2,No,4,4,2,1,1,2,3,7,4,Travel_Rarely,0
EMP02834,53,Male,Sales,Research Director,0,6603,21,6,No,0,4,1,3,3,1,4,3,9,Travel_Frequently,0
EMP02835,45,Male,Research & Development,Sales Executive,13,18849,10,9,No,5,2,4,1,4,2,3,14,10,Travel_Frequently,0
EMP02836,37,Male,Sales,Sales Representative,24,3291,22,5,Yes,4,2,2,3,4,1,4,1,13,Travel_Frequently,1
EMP02837,21,Male,Research & Development,Research Director,4,3567,6,0,Yes,3,2,1,2,2,3,4,3,4,Travel_Frequently,0
EMP02838,20,Female,Sales,Laboratory Technician,12,2497,26,3,Yes,2,2,2,2,3,1,3,3,7,Travel_Frequently,0
EMP02839,57,Female,Human Resources,Research Director,15,18729,27,7,Yes,3,4,4,4,2,2,4,0,17,Travel_Frequently,0
EMP02840,26,Female,Research & Development,Manager,6,10980,9,4,No,2,4,3,2,1,4,3,0,12,Travel_Frequently,0
EMP02841,53,Female,Human Resources,Research Scientist,37,17572,23,7,Yes,0,2,1,1,2,1,3,8,7,Travel_Frequently,0
EMP02842,25,Female,Sales,Human Resources,7,3472,23,7,No,1,2,1,3,1,4,4,10,1,Travel_Rarely,0
EMP02843,28,Female,Sales,Laboratory Technician,36,19299,29,0,Yes,5,3,3,1,4,1,4,6,13,Non-Travel,0
EMP02844,21,Female,Sales,Sales Representative,14,5348,8,8,Yes,1,4,1,3,4,3,3,1,7,Travel_Rarely,0
EMP02845,28,Male,Research & Development,Manager,38,9773,4,5,Yes,2,2,3,1,4,2,4,15,16,Non-Travel,0
EMP02846,25,Female,Research & Development,Healthcare Representative,27,14452,27,8,No,6,4,1,2,2,1,3,1,5,Travel_Frequently,0
EMP02847,39,Female,Human Resources,Research Scientist,6,19052,12,8,Yes,0,1,1,3,4,1,3,6,11,Non-Travel,0
EMP02848,58,Female,Human Resources,Laboratory Technician,32,1483,4,4,Yes,4,1,2,2,3,4,3,2,12,Travel_Rarely,0
EMP02849,43,Male,Sales,Research Director,6,14010,18,9,Yes,3,3,4,4,1,1,3,7,9,Travel_Rarely,0
EMP02850,46,Male,Research & Development,Research Scientist,0,9372,16,3,Yes,5,1,2,2,1,2,3,2,9,Travel_Frequently,0
EMP02851,58,Male,Human Resources,Healthcare Representative,14,1685,9,4,No,3,4,3,2,3,4,3,9,0,Non-Travel,0
EMP02852,55,Female,Research & Development,Human Resources,38,8408,8,4,No,0,1,3,1,3,1,3,6,1,Non-Travel,0
EMP02853,42,Female,Sales,Research Director,0,13684,23,1,No,5,4,3,4,3,2,3,15,4,Travel_Frequently,0
EMP02854,51,Male,Human Resources,Research Scientist,34,13754,19,6,Yes,1,3,3,3,1,3,4,14,4,Travel_Rarely,0
EMP02855,47,Male,Sales,Manufacturing Director,36,14432,28,3,No,1,1,1,4,1,3,4,3,15,Travel_Frequently,0
EMP02856,30,Male,Human Resources,Sales Executive,4,15381,2,6,No,6,4,2,4,2,1,4,6,11,Travel_Frequently,0
EMP02857,59,Male,Research & Development,Research Director,2,12999,23,7,Yes,6,2,4,3,4,3,4,8,3,Travel_Frequently,0
EMP02858,43,Female,Research & Development,Research Director,6,11982,15,1,Yes,6,1,2,1,4,1,3,0,10,Travel_Frequently,0
EMP02859,54,Male,Research & Development,Sales Representative,31,7087,26,6,Yes,2,3,2,3,4,4,3,11,0,Travel_Frequently,0
EMP02860,33,Male,Research & Development,Human Resources,16,18547,2,8,No,0,4,2,1,3,2,4,4,5,Travel_Frequently,0
EMP02861,60,Female,Human Resources,Manager,13,5285,27,1,Yes,0,2,2,2,1,1,4,0,1,Non-Travel,0
EMP02862,44,Female,Human Resources,Healthcare Representative,36,1520,4,4,Yes,2,4,3,1,2,3,4,15,1,Travel_Frequently,0
EMP02863,56,Male,Human Resources,Manager,39,2845,5,7,Yes,2,4,2,4,1,1,3,13,8,Travel_Frequently,0
EMP02864,30,Female,Sales,Sales Representative,37,14587,3,6,Yes,3,4,4,1,4,4,4,5,13,Travel_Frequently,0
EMP02865,54,Female,Human Resources,Laboratory Technician,24,4252,12,4,No,4,1,3,1,2,3,4,5,14,Travel_Rarely,0
EMP02866,20,Female,Research & Development,Manager,2,11554,14,2,No,2,1,4,4,3,1,3,7,3,Travel_Frequently,0
EMP02867,47,Male,Research & Development,Healthcare Representative,5,10791,29,2,Yes,0,2,3,3,2,2,3,9,0,Travel_Rarely,0
EMP02868,37,Female,Human Resources,Sales Representative,12,12721,27,7,Yes,1,4,2,4,2,2,3,0,7,Travel_Rarely,0
EMP02869,36,Female,Research & Development,Human Resources,18,9159,25,2,Yes,5,1,3,3,4,4,3,15,14,Travel_Frequently,0
EMP02870,21,Female,Human Resources,Sales Executive,36,3489,23,9,No,3,4,4,1,4,1,4,3,2,Non-Travel,0
EMP02871,40,Female,Human Resources,Laboratory Technician,20,16808,23,6,Yes,0,1,1,2,1,3,4,10,11,Non-Travel,1
EMP02872,21,Female,Research & Development,Healthcare Representative,4,12284,14,6,Yes,0,3,4,2,4,3,4,4,5,Non-Travel,0
EMP02873,46,Female,Human Resources,Laboratory Technician,35,7950,19,0,No,1,4,1,1,2,4,4,0,14,Non-Travel,1
EMP02874,31,Male,Human Resources,Healthcare Representative,33,7333,27,2,Yes,5,4,4,3,4,4,4,8,12,Travel_Rarely,0
EMP02875,38,Male,Sales,Healthcare Representative,7,10618,17,4,Yes,3,1,4,4,3,4,4,13,11,Travel_Frequently,0
EMP02876,46,Female,Research & Development,Healthcare Representative,23,3875,25,9,Yes,2,2,4,2,3,4,3,11,2,Travel_Rarely,0
EMP02877,29,Female,Sales,Manager,6,3833,18,7,No,4,4,2,3,1,3,4,15,15,Travel_Rarely,0
EMP02878,44,Male,Human Resources,Research Director,4,1597,7,1,No,6,2,4,4,4,1,4,12,14,Travel_Frequently,0
EMP02879,36,Male,Sales,Manager,1,11630,16,8,No,3,2,2,1,4,2,4,13,10,Non-Travel,0
EMP02880,43,Female,Sales,Manager,14,3814,5,1,No,0,2,2,4,1,4,4,10,3,Travel_Frequently,0
EMP02881,44,Male,Sales,Research Director,0,12466,19,3,No,3,1,1,3,3,2,3,12,9,Non-Travel,0
EMP02882,34,Female,Research & Development,Manager,9,12838,23,7,No,6,2,3,1,4,2,3,0,5,Non-Travel,0
EMP02883,47,Male,Sales,Manufacturing Director,5,17399,2,0,Yes,0,3,1,1,3,4,4,10,11,Travel_Rarely,0
EMP02884,33,Female,Human Resources,Manufacturing Director,9,19363,6,3,Yes,1,2,1,2,4,4,4,7,11,Travel_Frequently,0
EMP02885,18,Female,Research & Development,Human Resources,31,7760,5,9,No,2,3,3,4,2,4,3,6,14,Non-Travel,0
EMP02886,34,Female,Research & Development,Human Resources,17,12393,19,8,Yes,4,1,4,4,1,3,4,6,1,Travel_Rarely,0
EMP02887,45,Female,Research & Development,Manager,32,18429,19,9,No,1,3,3,3,4,2,3,4,16,Travel_Frequently,0
EMP02888,26,Male,Human Resources,Laboratory Technician,29,11017,19,3,Yes,4,1,1,2,2,1,3,2,10,Travel_Frequently,0
EMP02889,26,Female,Sales,Manufacturing Director,24,17699,9,0,No,2,1,4,3,2,2,4,0,0,Travel_Frequently,0
EMP02890,46,Female,Research & Development,Manager,4,2767,25,0,Yes,1,2,4,1,4,2,4,14,16,Travel_Frequently,0
EMP02891,28,Female,Research & Development,Healthcare Representative,34,11144,14,4,Yes,0,1,2,2,2,2,4,8,7,Travel_Rarely,0
EMP02892,48,Male,Sales,Manager,35,12234,18,2,Yes,4,4,3,3,4,2,3,8,6,Non-Travel,0
EMP02893,60,Male,Sales,Manager,23,17430,17,9,Yes,5,2,2,1,4,1,4,3,4,Travel_Rarely,0
EMP02894,60,Female,Research & Development,Sales Executive,29,17325,27,9,Yes,6,3,3,3,3,4,4,14,2,Non-Travel,0
EMP02895,25,Female,Human Resources,Sales Representative,33,16940,7,1,Yes,1,3,2,4,3,3,4,7,8,Travel_Rarely,0
EMP02896,41,Male,Human Resources,Research Scientist,0,19760,1,3,No,4,3,4,2,4,2,3,15,11,Non-Travel,0
EMP02897,49,Male,Human Resources,Laboratory Technician,24,11017,6,1,Yes,1,2,4,2,1,4,3,13,13,Travel_Frequently,0
EMP02898,58,Female,Human Resources,Research Director,2,13411,21,9,No,4,1,1,4,3,2,3,11,13,Non-Travel,0
EMP02899,39,Male,Sales,Research Scientist,4,4956,29,8,No,0,1,1,1,2,2,3,1,11,Non-Travel,0
EMP02900,28,Male,Human Resources,Manufacturing Director,36,12775,13,0,Yes,2,4,4,1,4,1,3,2,9,Travel_Rarely,0
EMP02901,29,Female,Research & Development,Manager,36,4264,25,1,No,1,1,4,4,3,1,4,11,14,Travel_Frequently,0
EMP02902,20,Male,Research & Development,Manufacturing Director,7,14917,1,3,No,0,2,3,3,1,4,3,4,14,Non-Travel,0
EMP02903,40,Male,Research & Development,Research Scientist,27,9426,25,5,No,2,4,4,4,4,4,4,13,3,Travel_Rarely,0
EMP02904,50,Female,Sales,Sales Executive,0,1442,27,1,Yes,6,4,3,2,4,3,4,3,0,Travel_Rarely,0
EMP02905,29,Male,Sales,Laboratory Technician,20,18766,23,3,Yes,3,4,2,2,2,2,4,10,1,Non-Travel,0
EMP02906,25,Female,Research & Development,Sales Representative,23,16132,18,6,No,0,1,1,1,1,3,3,3,16,Travel_Rarely,0
EMP02907,35,Female,Human Resources,Manufacturing Director,39,8053,21,3,No,4,1,3,1,2,4,4,7,2,Travel_Rarely,0
EMP02908,40,Female,Human Resources,Human Resources,3,1618,17,7,No,3,3,4,3,1,2,3,7,17,Non-Travel,0
EMP02909,49,Male,Human Resources,Human Resources,17,9998,9,6,No,0,1,2,1,2,3,4,3,17,Travel_Rarely,0
EMP02910,32,Male,Research & Development,Healthcare Representative,20,15862,2,1,No,6,4,2,2,4,1,3,1,13,Travel_Rarely,0
EMP02911,20,Female,Research & Development,Research Director,5,7024,16,9,Yes,0,1,2,4,2,4,4,10,13,Travel_Frequently,0
EMP02912,57,Male,Research & Development,Sales Executive,19,4795,17,6,No,0,3,4,4,1,1,3,4,2,Travel_Frequently,0
EMP02913,48,Female,Human Resources,Sales Representative,19,8188,12,8,Yes,0,4,3,2,2,4,3,3,8,Travel_Frequently,0
EMP02914,26,Female,Human Resources,Research Scientist,33,14247,4,7,No,5,4,4,2,3,3,4,12,8,Travel_Frequently,0
EMP02915,29,Male,Research & Development,Laboratory Technician,21,12243,17,3,Yes,0,2,3,1,4,3,4,7,8,Travel_Frequently,0
EMP02916,24,Male,Human Resources,Human Resources,22,8618,10,8,Yes,0,2,4,2,4,4,3,9,1,Travel_Rarely,0
EMP02917,58,Male,Sales,Human Resources,5,19248,3,6,No,0,4,4,1,1,1,3,9,1,Non-Travel,0
EMP02918,49,Male,Research & Development,Research Scientist,31,11187,11,7,No,0,4,1,3,1,1,3,0,0,Non-Travel,0
EMP02919,21,Male,Human Resources,Research Scientist,17,18942,19,0,No,0,1,1,2,2,1,4,2,4,Travel_Rarely,0
EMP02920,27,Female,Research & Development,Manufacturing Director,28,14779,10,5,No,0,3,4,1,3,2,3,12,10,Travel_Frequently,0
EMP02921,37,Female,Sales,Research Scientist,18,17886,15,1,Yes,5,1,2,2,2,4,4,13,3,Travel_Frequently,0
EMP02922,58,Female,Human Resources,Research Scientist,8,13353,13,6,Yes,3,2,4,4,1,4,4,11,14,Travel_Rarely,0
EMP02923,45,Female,Human Resources,Research Director,28,11477,20,7,No,3,4,2,1,1,4,4,1,13,Travel_Frequently,0
EMP02924,59,Male,Research & Development,Manufacturing Director,14,19544,8,4,No,6,3,1,2,4,4,4,10,14,Non-Travel,0
EMP02925,59,Female,Research & Development,Sales Representative,0,12776,5,1,No,1,2,1,2,2,1,4,14,17,Travel_Frequently,0
EMP02926,58,Male,Sales,Laboratory Technician,37,12354,11,7,No,4,2,1,2,4,1,4,2,0,Travel_Rarely,0
EMP02927,60,Male,Research & Development,Healthcare Representative,14,11045,10,9,Yes,4,4,3,4,1,3,4,15,3,Non-Travel,0
EMP02928,28,Female,Human Resources,Human Resources,40,11361,27,9,No,1,3,2,4,3,1,4,3,13,Non-Travel,0
EMP02929,43,Female,Sales,Healthcare Representative,0,17562,20,6,Yes,4,4,1,1,2,2,3,11,12,Travel_Rarely,0
EMP02930,22,Male,Human Resources,Research Director,7,16229,4,0,No,6,3,2,1,4,1,3,4,5,Non-Travel,0
EMP02931,53,Female,Sales,Manager,2,7252,10,6,Yes,6,1,4,2,3,1,4,8,2,Travel_Rarely,0
EMP02932,40,Female,Research & Development,Manager,5,7006,8,3,No,2,1,4,3,1,3,4,12,6,Non-Travel,0
EMP02933,42,Male,Sales,Human Resources,26,11083,17,6,No,0,1,4,3,3,2,4,5,10,Travel_Frequently,1
EMP02934,54,Male,Research & Development,Manager,14,14029,9,7,Yes,6,4,4,4,4,4,3,6,8,Non-Travel,0
EMP02935,39,Male,Research & Development,Healthcare Representative,35,15195,9,9,Yes,5,3,2,3,1,1,4,6,11,Travel_Frequently,0
EMP02936,51,Female,Sales,Sales Representative,13,6027,20,4,No,2,1,2,2,4,1,3,1,9,Travel_Frequently,0
EMP02937,24,Male,Research & Development,Healthcare Representative,15,17922,9,7,Yes,5,1,2,1,3,1,3,12,6,Non-Travel,0
EMP02938,27,Male,Research & Development,Laboratory Technician,20,8209,5,8,No,2,4,1,1,2,3,3,4,16,Travel_Frequently,0
EMP02939,31,Male,Sales,Sales Representative,11,8831,25,8,Yes,4,2,2,3,3,1,4,15,2,Travel_Rarely,0
EMP02940,25,Female,Sales,Research Director,39,3797,4,7,Yes,4,2,2,2,3,1,3,6,11,Non-Travel,0
EMP02941,41,Male,Research & Development,Sales Representative,10,18806,28,7,Yes,5,3,3,1,3,1,4,3,8,Travel_Rarely,0
EMP02942,23,Female,Human Resources,Laboratory Technician,34,18637,6,1,Yes,2,3,4,2,1,4,3,12,4,Travel_Frequently,0
EMP02943,31,Female,Human Resources,Healthcare Representative,40,15391,29,3,Yes,5,2,2,2,2,3,3,13,6,Travel_Rarely,0
EMP02944,53,Male,Research & Development,Human Resources,5,6195,11,4,Yes,2,3,2,4,3,4,4,0,8,Travel_Rarely,0
EMP02945,23,Female,Research & Development,Healthcare Representative,13,9948,9,1,Yes,2,4,3,1,4,3,3,11,6,Non-Travel,0
EMP02946,58,Male,Research & Development,Healthcare Representative,17,18616,25,3,No,5,3,1,3,3,1,4,15,10,Travel_Rarely,0
EMP02947,52,Male,Human Resources,Manager,28,1904,14,6,Yes,2,1,1,4,2,2,3,9,6,Travel_Frequently,0
EMP02948,46,Male,Research & Development,Healthcare Representative,35,16595,6,4,No,4,2,4,1,3,2,3,0,10,Travel_Rarely,0
EMP02949,21,Male,Human Resources,Laboratory Technician,1,16529,21,8,Yes,4,2,2,1,2,3,3,3,0,Travel_Frequently,0
EMP02950,55,Female,Sales,Manufacturing Director,40,12321,22,4,No,4,1,2,1,2,4,3,0,5,Travel_Rarely,0
EMP02951,18,Male,Sales,Research Director,38,19396,26,2,No,6,4,2,3,3,2,3,13,1,Non-Travel,0
EMP02952,28,Female,Sales,Human Resources,0,16328,16,0,Yes,1,4,1,4,1,3,3,12,17,Travel_Rarely,0
EMP02953,42,Male,Human Resources,Human Resources,35,13097,27,9,Yes,5,1,3,1,3,1,3,4,16,Travel_Rarely,0
EMP02954,20,Male,Human Resources,Research Director,18,19934,9,1,Yes,6,4,1,3,1,2,4,9,16,Travel_Frequently,0
EMP02955,48,Male,Human Resources,Manager,39,1700,25,1,Yes,2,4,3,2,3,2,3,14,17,Travel_Frequently,0
EMP02956,49,Male,Research & Development,Healthcare Representative,11,19578,23,5,No,6,4,1,3,4,4,3,1,14,Non-Travel,0
EMP02957,23,Male,Sales,Manager,12,8174,13,3,No,4,2,1,4,2,2,4,0,10,Travel_Frequently,0
EMP02958,38,Female,Research & Development,Manufacturing Director,7,9915,22,3,No,0,4,1,1,3,3,3,3,3,Travel_Frequently,0
EMP02959,50,Female,Human Resources,Healthcare Representative,38,4757,20,2,No,2,3,1,4,2,2,4,12,13,Travel_Rarely,0
EMP02960,35,Male,Sales,Manufacturing Director,28,9646,1,0,Yes,4,1,1,1,1,4,3,5,5,Travel_Rarely,0
EMP02961,33,Male,Research & Development,Manager,16,19630,27,5,Yes,5,1,4,3,3,1,4,3,11,Travel_Rarely,0
EMP02962,43,Male,Human Resources,Manufacturing Director,17,13031,20,4,Yes,0,3,3,1,1,1,3,0,13,Travel_Frequently,0
EMP02963,57,Male,Human Resources,Human Resources,13,7167,29,3,Yes,3,4,2,4,4,3,3,7,1,Travel_Rarely,0
EMP02964,39,Male,Human Resources,Sales Representative,17,1674,17,1,Yes,3,4,1,1,1,4,4,11,3,Non-Travel,0
EMP02965,38,Male,Sales,Human Resources,24,11753,7,7,No,4,3,3,3,2,2,3,11,13,Travel_Rarely,0
EMP02966,39,Female,Human Resources,Manufacturing Director,16,16146,17,1,Yes,6,4,1,1,4,4,3,5,1,Non-Travel,0
EMP02967,20,Male,Sales,Research Director,40,18211,4,7,No,1,2,2,3,3,1,3,3,5,Travel_Frequently,0
EMP02968,44,Male,Research & Development,Research Scientist,34,1965,15,8,No,2,2,3,4,4,4,3,1,8,Travel_Frequently,0
EMP02969,40,Female,Research & Development,Manager,31,4029,6,5,No,2,3,3,4,3,1,4,2,8,Travel_Frequently,0
EMP02970,57,Male,Sales,Healthcare Representative,1,1703,11,4,No,2,4,2,3,2,1,4,11,7,Travel_Frequently,0
EMP02971,57,Female,Human Resources,Manufacturing Director,37,2577,15,6,No,5,4,4,3,2,3,4,5,0,Non-Travel,0
EMP02972,38,Female,Human Resources,Research Director,0,14250,29,5,Yes,0,2,3,3,1,4,4,7,13,Non-Travel,0
EMP02973,57,Female,Human Resources,Human Resources,3,4372,19,2,Yes,3,1,4,4,2,2,3,11,5,Travel_Rarely,1
EMP02974,47,Female,Sales,Sales Representative,21,12002,17,1,Yes,1,4,1,2,3,3,3,14,0,Non-Travel,0
EMP02975,53,Male,Sales,Manufacturing Director,8,2882,2,2,No,6,2,1,3,4,4,4,0,14,Non-Travel,0
EMP02976,41,Male,Sales,Research Scientist,4,12145,13,4,Yes,2,4,2,4,3,2,3,8,17,Non-Travel,0
EMP02977,36,Male,Sales,Manager,9,14597,9,5,No,6,1,4,4,2,2,3,6,4,Non-Travel,0
EMP02978,53,Male,Research & Development,Sales Executive,6,17773,5,1,No,2,4,3,1,2,3,3,5,3,Travel_Frequently,0
EMP02979,30,Female,Sales,Research Scientist,30,19843,23,1,No,2,3,3,4,4,4,4,4,11,Non-Travel,0
EMP02980,24,Male,Research & Development,Research Scientist,8,2415,8,4,No,5,4,3,1,4,3,4,11,5,Non-Travel,0
EMP02981,21,Male,Sales,Healthcare Representative,11,5229,8,7,Yes,3,4,3,2,2,2,4,2,14,Travel_Frequently,0
EMP02982,22,Male,Sales,Manager,8,6298,15,0,Yes,5,1,4,4,4,3,3,1,3,Travel_Frequently,0
EMP02983,49,Male,Sales,Sales Executive,4,2314,20,1,Yes,5,3,4,1,1,3,3,1,9,Travel_Frequently,0
EMP02984,42,Female,Human Resources,Sales Representative,22,3914,1,3,No,1,4,2,2,4,2,3,0,5,Travel_Rarely,0
EMP02985,29,Female,Research & Development,Human Resources,34,18838,28,0,No,6,4,4,3,4,4,4,10,9,Non-Travel,0
EMP02986,56,Male,Human Resources,Research Scientist,16,14883,8,1,Yes,6,3,3,2,3,4,4,2,2,Travel_Rarely,0
EMP02987,50,Female,Human Resources,Research Director,34,4949,18,2,Yes,1,2,3,3,3,3,4,9,17,Travel_Rarely,0
EMP02988,60,Female,Human Resources,Healthcare Representative,19,11766,3,4,Yes,0,3,4,2,1,3,3,12,1,Travel_Rarely,0
EMP02989,30,Male,Research & Development,Manufacturing Director,34,5248,15,6,No,5,4,1,2,2,3,4,8,11,Travel_Frequently,0
EMP02990,58,Male,Research & Development,Research Scientist,13,15466,6,0,No,6,4,4,2,1,4,3,7,6,Travel_Rarely,0
EMP02991,43,Male,Sales,Research Director,21,7950,19,1,Yes,6,2,2,1,2,3,3,14,7,Travel_Frequently,0
EMP02992,52,Female,Research & Development,Sales Executive,23,2206,13,8,Yes,2,1,1,3,4,2,4,10,12,Travel_Frequently,0
EMP02993,22,Female,Human Resources,Sales Representative,10,16140,29,2,No,1,1,3,3,3,4,4,2,8,Travel_Frequently,0
EMP02994,39,Male,Human Resources,Sales Executive,4,10701,9,6,Yes,1,3,3,3,3,3,3,2,4,Travel_Frequently,0
EMP02995,22,Female,Human Resources,Research Scientist,13,3585,5,0,No,4,2,1,2,1,2,3,4,1,Non-Travel,0
EMP02996,37,Male,Research & Development,Sales Representative,26,15374,2,6,Yes,5,2,2,4,4,4,4,1,0,Travel_Frequently,1
EMP02997,60,Female,Research & Development,Manufacturing Director,20,10621,19,6,Yes,2,3,1,1,2,1,3,11,10,Non-Travel,0
EMP02998,28,Female,Sales,Healthcare Representative,12,15144,24,4,No,3,2,4,1,4,4,4,13,9,Travel_Rarely,0
EMP02999,58,Male,Research & Development,Human Resources,11,7012,4,1,No,6,3,4,2,1,3,4,10,7,Non-Travel,0
EMP03000,59,Female,Research & Development,Manager,0,6050,13,9,No,6,3,1,3,2,4,3,14,5,Non-Travel,0
EMP03001,50,Female,Human Resources,Manufacturing Director,37,5908,26,8,No,3,1,1,1,4,3,3,11,9,Travel_Rarely,0
EMP03002,20,Female,Sales,Manufacturing Director,27,4382,9,1,No,6,2,4,1,4,2,4,8,4,Non-Travel,0
EMP03003,60,Female,Sales,Laboratory Technician,39,10627,26,0,No,4,2,4,4,1,1,4,11,3,Travel_Rarely,0
EMP03004,19,Female,Research & Development,Laboratory Technician,18,19223,25,7,No,5,1,3,1,3,4,3,8,0,Travel_Frequently,0
EMP03005,51,Female,Research & Development,Manager,4,11592,23,6,Yes,1,1,2,4,1,1,4,9,0,Travel_Rarely,0
EMP03006,43,Male,Sales,Sales Executive,39,11153,16,9,Yes,2,1,3,2,3,2,4,12,15,Travel_Rarely,0
EMP03007,45,Female,Sales,Research Director,17,14373,24,6,No,4,3,4,2,4,1,4,9,7,Travel_Rarely,0
EMP03008,25,Male,Research & Development,Human Resources,23,13174,29,2,No,0,4,1,4,4,3,4,5,10,Travel_Rarely,0
EMP03009,35,Male,Sales,Manager,5,1329,4,1,Yes,1,2,1,3,1,3,3,1,2,Non-Travel,0
EMP03010,20,Male,Human Resources,Research Director,19,16316,9,8,Yes,2,4,4,1,3,2,3,1,5,Travel_Frequently,0
EMP03011,34,Female,Human Resources,Human Resources,9,9606,28,7,Yes,4,1,4,1,2,4,4,14,8,Travel_Frequently,0
EMP03012,36,Male,Research & Development,Healthcare Representative,11,11144,22,7,Yes,1,4,1,3,3,4,4,13,4,Non-Travel,0
